Team_Number_Id,TeamPoints,FieldGoals,X3PointShots,FreeThrows,OffRebounds,TotalRebounds,Assists,Steals,Blocks,Turnovers,TotalFouls
29,102,0.451,0.313,0.9,8,44,15,6,5,11,18
29,107,0.467,0.333,0.769,11,39,23,15,3,12,17
29,88,0.364,0.343,0.87,8,45,19,5,8,14,26
29,94,0.444,0.273,0.765,9,38,11,11,7,13,12
29,120,0.568,0.414,0.8,6,29,26,15,4,10,20
29,115,0.462,0.355,0.667,15,52,19,4,6,17,20
29,125,0.549,0.393,0.75,11,56,21,9,3,20,29
29,90,0.434,0.267,0.714,7,39,20,8,6,16,15
29,98,0.396,0.323,0.75,9,44,24,11,9,14,15
29,97,0.414,0.476,0.714,10,47,20,7,5,13,16
29,129,0.582,0.5,0.643,7,42,25,16,3,11,22
29,129,0.567,0.517,0.706,9,51,30,7,6,11,21
29,120,0.565,0.522,0.833,5,37,26,6,5,17,19
29,133,0.584,0.667,0.882,9,45,29,6,5,13,18
29,92,0.42,0.273,0.848,9,43,14,6,4,19,16
29,106,0.488,0.345,0.824,7,49,29,5,7,12,17
29,115,0.466,0.5,0.909,16,58,23,8,4,13,22
29,101,0.417,0.458,0.667,9,43,15,7,5,9,24
29,107,0.424,0.294,0.864,14,54,22,6,3,8,17
29,81,0.423,0.24,0.818,8,43,15,7,6,19,13
29,97,0.4,0.281,0.769,9,44,26,6,3,11,19
29,85,0.437,0.241,0.727,7,39,21,6,4,22,19
29,116,0.513,0.31,0.771,11,45,21,7,5,18,21
29,98,0.415,0.344,0.655,11,52,20,9,7,13,19
29,94,0.493,0.323,0.667,6,48,23,8,7,15,22
29,104,0.513,0.355,0.688,7,42,30,9,5,12,18
29,95,0.446,0.406,0.727,8,48,26,10,8,17,17
29,116,0.417,0.375,0.96,17,55,24,4,3,15,20
29,110,0.553,0.382,0.565,11,52,29,10,5,22,22
29,116,0.433,0.333,0.625,14,53,29,12,8,7,20
29,103,0.446,0.25,0.816,8,48,21,8,8,15,13
29,94,0.371,0.176,0.88,12,51,16,8,8,16,22
29,119,0.529,0.414,0.938,8,39,32,11,6,11,19
29,120,0.489,0.393,0.793,5,34,24,10,3,15,23
29,110,0.483,0.429,0.778,11,47,27,6,8,14,16
29,94,0.415,0.273,0.81,12,45,25,7,6,16,18
29,107,0.541,0.387,0.577,7,38,24,7,5,15,19
29,121,0.605,0.393,0.72,6,45,29,8,7,16,19
29,117,0.483,0.424,0.63,14,47,29,10,5,14,22
29,117,0.53,0.37,0.679,10,38,27,7,8,9,22
29,112,0.506,0.361,0.682,7,45,35,8,4,18,24
29,119,0.533,0.371,0.769,12,54,25,10,6,15,20
29,93,0.371,0.348,0.792,14,53,18,5,7,14,19
30,120,0.433,0.273,0.789,16,52,21,8,10,9,20
30,115,0.533,0.353,0.829,7,37,25,12,7,16,18
30,109,0.44,0.3,0.929,10,38,24,13,3,15,24
30,99,0.411,0.231,0.652,7,45,20,11,5,13,19
30,117,0.443,0.455,0.727,12,41,30,7,6,14,21
30,110,0.471,0.5,0.65,13,49,28,9,3,15,18
30,116,0.446,0.333,0.8,15,45,20,5,4,12,28
30,122,0.536,0.393,0.677,9,37,25,5,2,16,24
30,107,0.471,0.478,0.696,11,46,19,9,3,17,26
30,99,0.427,0.4,0.781,3,39,21,5,5,15,19
30,111,0.518,0.333,0.9,7,45,20,7,4,19,31
30,113,0.538,0.292,0.786,11,42,22,14,10,23,22
30,110,0.512,0.324,0.917,10,50,30,7,1,11,21
30,102,0.41,0.474,0.935,11,40,9,8,2,12,19
30,88,0.381,0.286,0.875,7,46,18,4,4,12,17
30,91,0.42,0.579,0.571,8,43,20,5,3,14,12
30,99,0.527,0.375,0.706,8,46,23,4,1,16,18
30,124,0.485,0.333,0.773,9,43,25,4,6,12,29
30,105,0.461,0.348,0.938,7,37,20,9,4,11,17
30,92,0.434,0.357,0.588,9,44,23,5,4,7,16
30,113,0.404,0.409,0.865,7,35,22,8,4,11,42
30,109,0.483,0.333,0.842,16,49,28,12,6,11,20
30,69,0.288,0.2,0.826,12,31,9,8,2,13,21
30,106,0.472,0.44,0.786,11,44,20,16,6,9,22
30,109,0.506,0.381,0.76,8,38,25,6,4,10,23
30,112,0.512,0.406,0.652,9,44,33,5,2,13,18
30,98,0.4,0.182,0.818,12,49,18,8,3,10,26
30,93,0.468,0.409,0.5,6,44,21,7,8,15,22
30,100,0.443,0.226,0.652,11,50,21,12,7,19,26
30,99,0.429,0.364,0.563,13,51,20,4,5,10,18
30,116,0.5,0.4,0.714,10,44,29,8,3,16,31
30,84,0.366,0.25,0.733,7,35,22,7,1,7,18
30,130,0.547,0.533,0.87,12,49,29,5,2,16,18
30,111,0.462,0.231,0.679,14,47,26,6,4,8,17
30,99,0.432,0.375,0.769,9,40,24,6,5,13,24
30,121,0.534,0.5,0.75,10,45,23,12,5,16,15
30,114,0.462,0.444,0.706,12,47,27,6,8,10,24
30,121,0.593,0.391,0.615,6,42,27,9,5,12,21
30,102,0.393,0.37,0.765,12,48,21,7,7,13,23
30,103,0.474,0.381,0.724,4,34,25,6,6,14,22
30,104,0.526,0.4,0.75,9,45,25,8,1,23,17
30,125,0.568,0.25,0.684,14,41,26,9,6,11,22
30,119,0.495,0.435,0.739,6,47,31,10,3,15,19
30,95,0.421,0.286,0.806,11,39,19,10,8,23,22
30,109,0.488,0.565,0.696,7,40,31,3,7,16,23
30,122,0.5,0.457,0.889,8,34,28,10,4,13,20
30,75,0.302,0.219,0.593,17,47,15,7,5,12,18
30,112,0.488,0.457,0.75,12,39,25,10,2,23,25
30,129,0.576,0.563,0.929,7,38,40,7,6,12,21
30,102,0.382,0.28,0.931,7,43,27,8,7,12,28
30,122,0.518,0.333,0.923,12,44,30,10,2,16,21
30,115,0.541,0.269,0.889,12,38,35,14,6,14,19
30,111,0.549,0.28,0.824,7,43,29,8,1,14,23
30,102,0.441,0.259,0.722,16,39,23,14,2,11,18
30,104,0.4,0.462,0.8,17,52,28,11,4,20,23
30,101,0.463,0.342,0.857,6,41,31,8,3,13,17
30,118,0.545,0.318,0.789,6,45,31,7,9,11,16
30,110,0.478,0.4,1,9,43,29,9,3,10,23
30,105,0.494,0.36,0.941,6,36,25,3,0,14,21
30,109,0.544,0.48,0.917,10,48,35,9,6,19,28
30,107,0.477,0.35,0.727,9,40,30,9,6,11,22
30,101,0.4,0.344,0.857,18,51,25,6,4,16,24
30,95,0.456,0.375,0.667,15,47,24,2,5,17,25
30,95,0.422,0.37,0.789,10,42,21,9,2,14,21
30,117,0.5,0.583,0.852,8,41,25,7,3,18,22
30,116,0.479,0.346,0.75,10,49,34,10,4,12,16
30,102,0.442,0.35,0.794,8,40,22,4,2,15,20
30,111,0.512,0.4,0.76,14,39,26,6,4,11,17
30,125,0.474,0.375,0.75,13,52,29,10,6,19,26
30,109,0.541,0.5,0.826,6,38,29,9,2,14,17
30,90,0.422,0.32,0.75,9,35,27,11,4,12,16
30,100,0.475,0.5,0.714,8,46,28,3,2,17,21
30,97,0.425,0.316,0.739,14,46,25,10,7,14,16
30,116,0.541,0.417,0.778,10,50,33,5,7,16,27
30,92,0.416,0.188,0.8,12,43,28,9,6,15,19
30,107,0.455,0.462,0.75,11,44,30,11,4,12,23
30,94,0.457,0.267,1,6,37,27,5,4,16,12
30,104,0.528,0.48,0.696,3,36,25,6,1,17,21
30,115,0.5,0.429,0.857,12,41,34,8,7,15,23
30,97,0.402,0.36,0.783,9,45,18,8,4,12,15
30,113,0.494,0.5,0.8,10,51,32,8,3,20,24
30,92,0.347,0.294,0.593,18,50,17,5,1,12,25
=======,,,,,,,,,,,
,TeamPoints,FieldGoals.,X3PointShots.,FreeThrows.,OffRebounds,TotalRebounds,Assists,Steals,Blocks,Turnovers,TotalFouls
1,102,0.5,0.591,0.529,10,42,26,6,8,17,24
2,102,0.507,0.35,0.758,3,37,26,10,6,12,20
3,92,0.413,0.32,0.727,10,37,26,14,5,13,25
4,119,0.462,0.394,0.769,7,38,28,8,3,19,33
5,103,0.407,0.409,0.778,12,41,18,10,5,8,17
6,91,0.38,0.37,0.964,9,38,20,7,3,15,16
7,100,0.513,0.45,0.722,13,46,23,8,4,18,12
8,114,0.56,0.393,0.826,3,36,33,10,5,13,20
9,94,0.444,0.136,0.846,11,37,26,6,8,18,12
10,109,0.482,0.333,0.783,13,38,22,7,3,10,17
11,99,0.475,0.208,0.692,8,46,20,7,5,9,18
12,106,0.424,0.28,0.794,12,43,17,16,6,10,23
13,115,0.512,0.417,0.875,9,32,31,2,4,13,24
14,100,0.5,0.294,0.864,11,42,26,6,7,18,14
15,105,0.533,0.522,0.813,5,44,31,8,5,12,17
16,109,0.524,0.458,0.857,4,31,36,8,8,16,14
17,112,0.541,0.48,0.87,5,30,25,9,1,16,24
18,98,0.432,0.382,0.625,6,46,22,12,4,10,22
19,96,0.414,0.37,0.737,11,43,26,9,4,12,15
20,108,0.519,0.429,0.704,6,47,27,11,7,16,20
21,95,0.418,0.333,0.692,16,52,26,15,1,14,16
22,87,0.372,0.31,0.741,5,42,24,12,3,12,12
23,99,0.417,0.296,0.875,9,41,24,4,4,10,19
24,93,0.434,0.333,0.824,5,40,26,10,7,9,17
25,127,0.645,0.571,0.813,6,40,36,3,5,9,17
26,104,0.514,0.385,0.75,4,37,26,7,9,15,15
27,105,0.494,0.368,0.667,6,43,26,6,6,17,21
28,107,0.447,0.522,0.771,9,43,28,6,3,14,21
29,77,0.408,0.174,0.786,8,38,20,8,4,22,19
30,90,0.367,0.31,0.789,17,51,25,9,4,11,17
31,109,0.506,0.345,0.731,7,44,23,13,5,15,19
32,98,0.407,0.261,0.867,11,47,24,9,3,10,17
33,115,0.512,0.353,0.742,10,46,17,9,5,14,15
34,107,0.444,0.481,0.667,7,41,25,13,2,12,23
35,96,0.444,0.52,0.826,8,37,21,17,4,17,15
36,106,0.488,0.435,0.667,6,49,27,3,3,14,13
37,120,0.472,0.516,0.833,13,42,34,14,3,8,15
38,105,0.483,0.522,0.563,15,47,34,6,3,16,17
39,105,0.493,0.345,0.852,6,35,23,13,7,12,12
40,110,0.609,0.522,0.875,4,32,30,7,6,17,17
41,107,0.476,0.423,0.762,9,40,31,10,7,9,19
42,93,0.44,0.3,0.714,5,42,31,8,1,10,19
43,110,0.5,0.448,0.731,9,43,30,12,3,16,23
44,103,0.482,0.4,1,10,47,27,6,5,16,13
45,112,0.563,0.357,0.667,8,29,30,8,5,10,20
46,113,0.463,0.364,0.962,12,45,29,4,4,11,18
47,105,0.476,0.478,0.636,7,42,26,12,4,13,17
48,91,0.436,0.357,0.722,8,44,20,6,5,12,16
49,100,0.449,0.318,0.765,9,32,19,6,3,6,15
50,105,0.475,0.44,0.667,9,46,24,7,2,14,22
51,124,0.494,0.556,0.892,4,38,28,13,4,13,19
52,88,0.413,0.4,0.909,3,37,17,6,5,14,16
53,117,0.512,0.476,0.95,10,36,26,14,6,10,21
54,88,0.423,0.241,0.652,5,44,23,6,5,12,17
55,80,0.33,0.211,0.667,17,52,19,6,8,22,10
56,97,0.402,0.3,0.857,16,43,23,10,7,20,17
57,104,0.459,0.371,0.813,10,41,28,7,2,11,18
58,95,0.444,0.452,0.75,11,42,27,11,5,18,12
59,93,0.43,0.4,0.75,8,37,23,12,5,18,19
60,104,0.453,0.276,0.857,9,49,23,3,6,15,13
61,106,0.512,0.286,0.824,11,38,27,10,4,12,22
62,84,0.39,0.44,0.813,5,42,20,8,9,19,14
63,130,0.602,0.556,0.571,10,33,42,8,6,13,18
64,102,0.42,0.333,0.926,8,32,18,11,3,17,18
65,96,0.47,0.444,0.833,7,38,22,11,6,11,20
66,91,0.447,0.217,0.667,7,34,25,9,6,10,14
67,110,0.452,0.387,0.733,9,39,25,11,5,12,24
68,95,0.356,0.364,0.833,15,44,24,14,4,15,20
69,115,0.5,0.448,0.8,7,34,20,9,4,11,16
70,95,0.475,0.5,1,6,29,25,13,2,18,15
71,95,0.433,0.323,0.7,12,45,21,9,8,13,17
72,99,0.514,0.333,0.792,5,38,31,12,4,16,13
73,100,0.43,0.5,0.786,7,36,32,6,4,10,17
74,101,0.456,0.31,0.833,12,42,29,5,4,11,20
75,95,0.476,0.32,0.7,12,43,25,8,0,17,14
76,131,0.598,0.515,0.842,7,34,40,15,4,12,16
77,96,0.494,0.16,0.714,8,54,21,9,4,15,17
78,114,0.5,0.393,0.68,10,40,35,11,4,11,18
79,104,0.5,0.357,0.75,9,44,31,10,4,13,18
80,99,0.414,0.31,0.75,7,38,24,10,2,11,22
81,108,0.443,0.344,0.826,12,37,27,10,3,8,17
82,85,0.391,0.276,0.714,10,42,15,10,10,15,19
110,121,0.557,0.364,0.652,9,35,28,11,5,12,25
210,90,0.378,0.04,0.833,14,44,20,10,8,10,26
310,113,0.441,0.355,0.75,22,49,29,9,6,17,21
410,107,0.513,0.385,0.944,17,55,22,5,3,27,25
510,101,0.459,0.333,0.875,9,38,26,6,3,12,19
610,106,0.519,0.368,0.75,7,45,25,6,3,12,17
710,94,0.446,0.273,0.846,7,35,28,5,3,8,20
83,121,0.545,0.3,0.826,8,39,32,7,1,14,26
91,114,0.517,0.4,0.645,11,44,28,10,4,18,19
101,101,0.494,0.3,0.619,7,44,32,11,4,15,19
111,100,0.432,0.333,0.714,9,38,22,7,7,12,14
121,88,0.389,0.217,0.75,12,46,17,12,1,8,15
131,102,0.402,0.273,0.759,12,42,20,7,2,13,30
141,89,0.414,0.333,0.733,12,42,21,5,5,15,21
151,105,0.488,0.522,0.846,9,42,33,10,3,21,20
161,109,0.398,0.433,0.815,8,49,28,8,6,12,21
171,113,0.511,0.4,0.591,10,54,29,6,2,16,19
181,101,0.409,0.471,0.808,9,49,20,10,7,15,21
191,132,0.461,0.409,0.906,14,46,27,17,4,17,30
201,87,0.437,0.217,0.6,6,45,26,3,1,14,27
211,95,0.435,0.318,0.778,12,41,28,3,3,17,18
221,105,0.442,0.24,0.657,16,52,26,15,5,22,23
231,109,0.55,0.368,0.778,7,42,25,9,8,14,16
241,114,0.565,0.348,0.714,12,43,29,9,6,13,20
251,84,0.398,0.261,0.8,14,42,22,6,4,15,18
261,95,0.388,0.304,0.759,9,45,22,10,4,12,21
271,107,0.517,0.375,0.727,5,37,32,8,3,14,23
281,88,0.405,0.25,0.75,8,36,17,10,2,18,15
291,106,0.468,0.238,0.867,9,49,32,9,7,11,23
301,101,0.427,0.353,0.684,9,38,22,6,2,12,21
311,104,0.45,0.294,0.818,10,45,26,9,6,20,28
321,95,0.396,0.389,0.696,10,33,22,8,7,6,23
331,89,0.398,0.278,0.824,11,41,22,8,2,6,26
341,103,0.398,0.294,0.688,13,50,25,10,7,10,27
351,96,0.47,0.333,0.6,9,43,23,7,3,18,21
361,108,0.42,0.333,0.839,17,44,24,8,5,11,23
371,91,0.41,0.333,0.857,13,40,22,5,2,16,23
381,103,0.494,0.313,0.875,11,45,29,5,4,13,16
391,93,0.393,0.414,0.714,12,43,24,6,2,13,14
401,90,0.448,0.368,0.714,10,47,23,8,5,16,19
411,100,0.493,0.429,0.63,8,41,20,8,6,14,24
421,111,0.432,0.357,0.704,13,48,23,5,3,14,21
431,99,0.473,0.421,0.913,5,37,18,8,3,14,15
441,98,0.462,0.304,0.778,9,39,22,9,4,13,22
451,87,0.356,0.292,0.696,14,48,14,8,5,11,23
461,75,0.37,0.211,0.611,8,40,24,7,3,13,19
471,108,0.545,0.25,0.783,11,39,23,6,0,15,11
481,104,0.404,0.429,0.706,19,51,27,10,3,13,21
491,107,0.453,0.37,0.76,11,53,27,8,4,10,24
501,93,0.419,0.241,0.7,11,44,20,7,1,11,19
511,89,0.323,0.323,0.95,16,56,21,7,4,10,23
521,101,0.4,0.273,0.577,19,40,24,14,3,11,23
531,111,0.429,0.242,0.704,13,48,27,9,5,16,31
541,115,0.438,0.483,0.767,9,42,26,13,1,15,14
551,115,0.506,0.452,0.85,8,46,29,6,1,13,26
561,106,0.417,0.4,0.8,14,47,24,8,5,8,15
571,101,0.367,0.258,0.765,21,60,21,4,3,8,17
581,79,0.352,0.25,0.769,11,42,23,4,3,14,21
591,85,0.375,0.296,0.55,12,39,21,5,3,3,20
601,104,0.456,0.435,0.88,7,37,19,8,1,11,17
611,98,0.393,0.441,0.813,18,48,24,9,3,14,23
621,100,0.448,0.24,0.941,16,43,17,7,2,9,25
631,95,0.435,0.296,0.765,12,36,28,11,5,16,16
641,95,0.43,0.385,0.55,10,47,19,7,4,16,23
651,93,0.422,0.286,0.714,9,47,28,7,4,11,18
661,108,0.5,0.4,0.8,5,42,27,7,3,11,21
671,118,0.524,0.382,0.607,11,39,32,10,5,20,28
681,89,0.398,0.25,0.7,14,47,19,10,2,15,19
691,97,0.362,0.296,0.765,18,59,24,7,5,13,23
701,110,0.511,0.273,0.714,8,47,25,7,4,9,21
711,86,0.406,0.263,0.676,10,43,16,8,4,16,25
721,96,0.42,0.2,0.791,9,44,18,6,1,16,17
731,106,0.419,0.258,0.87,9,40,29,8,1,10,32
741,116,0.506,0.346,0.739,13,42,28,7,1,7,21
751,100,0.453,0.222,0.889,7,46,29,9,2,10,23
761,101,0.443,0.333,0.938,9,41,19,7,2,16,20
771,117,0.485,0.308,0.682,12,44,26,10,4,15,28
781,113,0.45,0.286,0.971,10,37,20,12,2,11,15
791,99,0.452,0.364,0.714,11,43,30,11,2,14,24
801,117,0.548,0.417,0.682,6,38,29,20,1,7,22
811,95,0.384,0.222,0.867,17,50,24,7,6,14,19
821,105,0.494,0.433,0.571,8,38,37,9,5,16,16
112,105,0.488,0.368,0.769,9,39,20,6,7,20,21
212,102,0.483,0.269,0.846,12,48,18,3,3,8,23
312,116,0.524,0.478,0.895,9,42,25,11,3,8,21
412,91,0.439,0.381,0.647,7,42,17,6,5,18,22
512,110,0.514,0.583,0.769,7,42,18,6,6,16,24
612,104,0.482,0.286,0.87,14,45,23,10,5,14,21
712,104,0.473,0.429,0.781,8,37,17,9,4,19,25
84,99,0.438,0.188,0.9,7,41,19,5,2,12,22
92,87,0.393,0.053,0.941,12,43,15,7,2,9,24
102,83,0.414,0.391,0.615,11,35,18,10,5,12,19
113,118,0.478,0.29,0.724,10,49,26,7,6,20,25
122,94,0.463,0.333,0.9,10,38,17,2,6,18,17
132,87,0.374,0.333,1,13,44,24,5,5,11,14
142,99,0.493,0.333,0.75,4,40,25,10,7,24,19
152,84,0.372,0.143,0.75,7,34,16,9,0,10,25
162,98,0.438,0.353,0.7,21,49,22,7,5,14,20
172,95,0.411,0.474,0.667,9,54,20,2,2,10,10
182,75,0.375,0.167,0.632,9,51,16,4,2,17,21
192,88,0.444,0.211,0.632,10,33,25,6,2,12,18
202,80,0.33,0.214,0.792,15,44,16,9,5,11,25
213,88,0.444,0.25,0.647,13,47,25,16,5,17,15
222,114,0.583,0.696,0.7,4,43,29,4,4,13,24
232,91,0.39,0.286,0.719,11,37,25,9,2,17,26
242,89,0.432,0.333,0.455,14,43,20,3,8,13,16
252,91,0.474,0.375,0.667,4,37,23,8,8,16,26
262,110,0.526,0.4,0.759,3,37,29,9,4,15,18
272,102,0.473,0.261,0.714,12,39,21,10,3,9,19
282,109,0.494,0.333,0.714,13,43,19,9,3,15,10
292,85,0.364,0.28,0.815,5,35,15,2,4,15,20
302,107,0.45,0.381,0.692,14,40,20,12,3,9,18
313,96,0.434,0.429,0.857,10,46,21,9,5,10,17
322,100,0.569,0.35,0.611,4,45,26,7,5,22,16
332,84,0.395,0.292,0.692,10,38,18,9,6,11,23
342,88,0.393,0.12,0.826,7,52,20,5,7,14,21
352,81,0.405,0.214,0.692,11,50,18,3,6,17,18
362,88,0.452,0.188,0.704,9,42,21,8,3,17,19
372,93,0.42,0.29,1,9,46,25,6,2,13,23
382,99,0.464,0.238,0.889,11,41,18,7,4,16,18
392,92,0.48,0.385,0.833,6,36,19,5,1,18,25
402,102,0.457,0.333,0.774,8,39,18,12,4,10,19
413,90,0.439,0.235,0.778,11,40,17,6,0,10,20
422,103,0.468,0.25,0.8,10,43,22,7,6,14,24
432,84,0.375,0.19,0.56,15,40,17,11,3,12,14
442,73,0.387,0.333,0.625,8,29,17,10,9,17,17
452,102,0.448,0.375,0.833,9,35,26,6,5,8,20
462,122,0.485,0.211,0.769,14,50,19,7,4,7,20
472,102,0.494,0.444,0.444,10,45,21,4,0,16,27
482,109,0.494,0.474,0.87,10,39,24,7,1,8,17
492,92,0.5,0.273,0.682,10,47,23,1,10,14,19
502,77,0.338,0.222,0.677,13,38,17,8,4,15,20
513,97,0.5,0.36,0.632,8,38,25,3,8,15,17
522,86,0.432,0.25,0.765,14,46,14,7,5,20,24
532,114,0.472,0.476,0.833,13,46,29,7,2,11,20
542,110,0.467,0.19,0.87,14,57,21,7,9,10,17
552,96,0.424,0.333,0.733,8,37,13,6,6,12,16
562,98,0.447,0.235,0.9,12,44,17,8,4,16,21
572,104,0.519,0.435,0.609,12,48,20,5,4,14,21
582,110,0.494,0.476,0.75,11,38,20,7,1,13,12
592,91,0.398,0.188,0.75,12,38,15,6,1,9,24
602,100,0.351,0.364,0.828,18,57,21,5,1,20,29
613,88,0.5,0.533,0.364,7,30,21,9,2,14,16
622,91,0.417,0.375,0.652,12,41,19,5,5,12,12
632,98,0.438,0.353,0.718,14,44,15,8,2,21,24
642,94,0.44,0.118,0.692,7,45,20,9,5,16,16
652,122,0.578,0.385,0.765,13,43,21,8,2,14,15
662,92,0.45,0.25,0.714,8,32,23,7,5,11,19
672,129,0.43,0.44,0.765,16,53,31,9,7,15,25
682,123,0.613,0.5,0.806,3,35,21,4,4,8,18
692,91,0.36,0.059,0.867,16,48,15,7,5,11,13
702,91,0.429,0.214,0.909,5,46,28,6,8,9,18
713,106,0.465,0.391,0.895,10,46,21,6,1,15,18
722,107,0.483,0.286,0.714,6,43,29,11,6,8,9
732,111,0.5,0.5,0.786,6,41,25,5,3,7,23
742,100,0.506,0.563,0.75,7,37,24,8,7,10,17
752,114,0.523,0.313,0.739,17,41,21,10,1,8,18
762,99,0.488,0.435,0.647,12,39,22,7,2,21,15
772,106,0.451,0.429,0.783,12,46,25,6,5,6,11
782,111,0.471,0.269,0.88,14,47,27,7,4,12,20
792,117,0.506,0.6,0.652,12,44,29,10,1,6,20
802,73,0.325,0.167,0.727,16,49,17,9,5,21,20
812,86,0.368,0.25,0.864,12,42,12,2,3,10,14
822,101,0.488,0.375,0.609,7,40,25,8,5,12,12
114,108,0.406,0.286,0.69,15,50,27,8,9,10,20
214,69,0.361,0.286,0.722,5,44,17,10,4,20,16
314,93,0.471,0.4,0.724,8,38,20,7,2,12,16
414,91,0.463,0.286,0.846,6,34,23,6,1,12,15
514,96,0.427,0.278,0.724,13,49,23,4,9,12,24
614,122,0.495,0.286,0.741,11,51,31,6,7,19,30
714,92,0.443,0.214,0.704,12,39,15,5,0,11,18
85,100,0.467,0.438,0.852,6,38,16,5,3,13,16
93,103,0.429,0.438,0.947,14,46,21,5,3,7,15
103,87,0.381,0.412,0.571,10,41,14,5,2,12,13
115,80,0.4,0.455,0.462,7,35,22,1,3,11,17
123,86,0.43,0.357,0.583,12,41,18,6,6,5,21
133,100,0.462,0.35,0.6,10,45,22,4,7,7,26
143,93,0.468,0.333,0.75,5,33,18,9,1,11,19
153,92,0.413,0.1,0.8,5,33,21,6,4,5,17
163,97,0.436,0.333,0.667,10,47,29,3,5,6,20
173,101,0.437,0.316,0.826,8,44,27,4,8,13,14
183,75,0.33,0.217,0.75,13,38,20,3,4,12,16
193,95,0.4,0.133,0.913,7,42,17,5,3,5,21
203,103,0.477,0.222,0.833,10,41,19,2,7,7,20
215,96,0.417,0.214,0.793,7,44,18,5,3,10,14
223,107,0.418,0.353,0.704,13,49,16,8,11,14,29
233,87,0.392,0.364,0.63,9,34,16,3,4,6,19
243,88,0.458,0.313,0.5,5,37,22,4,5,10,14
253,106,0.465,0.417,0.727,8,35,22,6,3,6,16
263,109,0.439,0.417,0.765,17,45,25,10,3,14,17
273,104,0.483,0.409,0.688,15,49,21,8,3,5,14
283,110,0.538,0.421,0.667,6,44,23,6,6,12,21
293,108,0.439,0.381,0.778,11,43,21,6,5,12,21
303,75,0.287,0.208,0.769,15,52,12,8,2,15,20
315,94,0.419,0.333,0.778,9,41,18,2,8,10,19
323,94,0.367,0.28,0.808,9,48,20,13,9,17,20
333,83,0.382,0.167,0.846,7,41,15,6,9,16,17
343,87,0.368,0.214,0.654,15,50,20,5,6,14,24
353,98,0.449,0.25,0.75,16,53,16,4,4,14,15
363,104,0.487,0.316,0.957,12,48,22,2,10,15,22
373,98,0.43,0.286,0.769,9,43,18,9,4,10,18
383,103,0.477,0.25,0.682,9,46,21,5,3,8,18
393,110,0.5,0.438,0.758,11,51,18,8,5,15,14
403,93,0.384,0.308,0.657,15,48,15,4,10,10,18
415,80,0.307,0.133,0.64,14,58,16,7,5,7,16
423,105,0.449,0.545,0.684,10,47,27,8,3,10,20
433,78,0.338,0.211,0.667,20,56,19,3,8,14,16
443,90,0.404,0.125,0.667,12,42,27,6,5,11,22
453,76,0.329,0.286,0.649,10,41,9,7,13,9,19
463,86,0.41,0.333,0.857,8,43,23,7,4,12,17
473,104,0.473,0,0.64,10,57,32,10,11,10,18
483,92,0.468,0.267,0.737,6,42,21,6,3,11,18
493,94,0.434,0.24,0.815,12,50,15,5,15,14,19
503,81,0.345,0.261,0.85,5,43,24,9,5,12,20
515,102,0.468,0.571,0.786,4,35,24,5,4,10,23
523,78,0.358,0.375,0.786,10,38,21,1,9,11,21
533,103,0.43,0.292,0.8,11,41,28,9,10,9,18
543,81,0.367,0.316,0.692,13,47,20,10,2,14,20
553,98,0.464,0.286,0.762,12,45,16,8,3,9,18
563,98,0.451,0.476,0.824,8,48,19,8,7,16,18
573,98,0.5,0.444,0.714,7,47,22,5,4,16,17
583,104,0.494,0.385,0.677,5,42,30,10,5,11,17
593,115,0.494,0.421,0.821,12,49,24,5,2,11,20
603,103,0.471,0.25,0.9,11,56,26,3,5,15,15
615,108,0.519,0.353,0.87,4,39,32,6,5,9,20
623,69,0.325,0.182,0.75,8,37,13,4,8,15,11
633,106,0.452,0.333,0.615,10,44,28,5,12,11,24
643,101,0.371,0.368,0.848,17,55,15,4,7,12,17
653,66,0.295,0.263,0.833,6,36,9,5,4,7,11
663,92,0.405,0.357,0.793,9,43,20,6,4,13,23
673,91,0.396,0.333,0.813,7,36,16,10,3,13,18
683,109,0.506,0.333,0.813,13,42,21,8,3,7,16
693,86,0.346,0.4,0.786,11,51,11,2,8,10,25
703,88,0.396,0.25,0.65,10,51,23,4,7,11,17
715,107,0.346,0.32,0.771,10,61,25,11,11,11,17
723,115,0.525,0.462,0.864,7,42,28,4,6,8,16
733,104,0.471,0.269,0.895,10,40,20,3,6,10,17
743,102,0.422,0.409,0.708,13,55,21,10,7,9,17
753,74,0.35,0.222,0.7,10,42,15,10,5,18,13
763,92,0.407,0.077,0.913,13,44,13,5,5,11,20
773,100,0.429,0.278,0.81,15,45,12,8,5,9,26
783,74,0.346,0.455,0.727,9,35,15,4,5,8,15
793,80,0.361,0.267,0.667,12,46,21,8,3,13,15
803,77,0.342,0.267,0.655,6,33,16,8,2,9,13
813,90,0.41,0.406,0.529,7,43,23,8,5,15,17
823,87,0.423,0.364,0.938,8,36,15,8,3,12,10
116,104,0.507,0.292,0.833,10,47,21,9,4,15,18
216,108,0.456,0.419,0.765,11,42,25,4,14,19,28
316,106,0.478,0.391,0.775,5,38,15,3,8,14,24
416,98,0.467,0.467,0.778,10,44,23,6,9,12,18
516,95,0.466,0.313,0.733,7,42,24,8,3,16,18
616,118,0.513,0.5,0.765,12,40,25,4,6,17,21
716,101,0.457,0.444,0.6,11,38,26,5,2,8,16
86,102,0.443,0.35,0.85,9,49,22,6,8,10,19
