ID,Team,Game,Date,Home,Opponent,WINorLOSS,TeamPoints,OpponentPoints,FieldGoals,FieldGoals_pct,X3PointShots_pct,Assists,OppFieldGoals,OppFieldGoals_pct,Opp3PointShots_pct,OppTotalRebounds
3273,IND,3,10/29/2016,Away,CHI,L,101,118,43,0.489,0.389,34,45,0.523,0.429,47
4273,IND,4,11/1/2016,Home,LAL,W,115,108,41,0.471,0.357,19,40,0.449,0.214,44
5273,IND,5,11/3/2016,Away,MIL,L,107,125,38,0.469,0.435,29,47,0.573,0.444,41
6273,IND,6,11/5/2016,Home,CHI,W,111,94,46,0.535,0.462,27,34,0.43,0.333,40
7273,IND,7,11/7/2016,Away,CHO,L,100,122,40,0.426,0.273,23,41,0.488,0.375,43
890,IND,8,11/9/2016,Home,PHI,W,122,115,49,0.544,0.474,25,46,0.484,0.389,43
971,IND,9,11/11/2016,Away,PHI,L,105,109,39,0.443,0.263,23,36,0.419,0.344,54
1071,IND,10,11/12/2016,Home,BOS,L,99,105,36,0.419,0.222,17,35,0.438,0.32,47
11110,IND,11,11/14/2016,Home,ORL,W,88,69,35,0.389,0.32,22,27,0.321,0.2,52
1274,IND,12,11/16/2016,Home,CLE,W,103,93,43,0.5,0.357,22,35,0.407,0.367,51
1371,IND,13,11/18/2016,Home,PHO,L,96,116,36,0.474,0.143,18,46,0.474,0.346,46
1471,IND,14,11/20/2016,Away,OKC,W,115,111,40,0.449,0.5,23,44,0.436,0.278,49
1571,IND,15,11/21/2016,Home,GSW,L,83,120,33,0.32,0.261,13,40,0.444,0.361,60
1671,IND,16,11/23/2016,Home,ATL,L,85,96,34,0.405,0.259,16,36,0.424,0.25,56
1771,IND,17,11/25/2016,Home,BRK,W,118,97,48,0.552,0.423,25,36,0.456,0.324,38
1871,IND,18,11/27/2016,Home,LAC,W,91,70,40,0.435,0.263,26,22,0.314,0.167,40
1971,IND,19,11/30/2016,Away,POR,L,109,131,36,0.5,0.429,19,51,0.543,0.375,40
2071,IND,20,12/4/2016,Away,LAC,W,111,102,39,0.494,0.357,21,36,0.444,0.333,51
21110,IND,21,12/5/2016,Away,GSW,L,106,142,35,0.412,0.2,20,54,0.519,0.378,54
2274,IND,22,12/7/2016,Away,PHO,W,109,94,35,0.449,0.304,16,34,0.4,0.273,40
2371,IND,23,12/9/2016,Away,DAL,L,103,111,32,0.464,0.56,21,39,0.488,0.469,33
2471,IND,24,12/10/2016,Home,POR,W,118,111,40,0.482,0.517,24,40,0.488,0.432,41
2571,IND,25,12/12/2016,Home,CHO,W,110,94,43,0.489,0.472,24,28,0.333,0.385,46
2671,IND,26,12/14/2016,Away,MIA,L,89,95,33,0.371,0.333,14,37,0.451,0.28,58
2771,IND,27,12/15/2016,Away,NOP,L,95,102,36,0.414,0.143,23,36,0.424,0.37,55
2871,IND,28,12/17/2016,Away,DET,W,105,90,40,0.482,0.316,20,32,0.381,0.333,40
2971,IND,29,12/19/2016,Home,WAS,W,107,105,41,0.471,0.333,18,38,0.432,0.242,49
3071,IND,30,12/20/2016,Away,NYK,L,111,118,39,0.429,0.261,22,44,0.5,0.565,45
31110,IND,31,12/22/2016,Home,BOS,L,102,109,35,0.427,0.304,20,38,0.413,0.256,44
3274,IND,32,12/26/2016,Away,CHI,L,85,90,34,0.42,0.36,26,32,0.386,0.24,48
3371,IND,33,12/28/2016,Away,WAS,L,105,111,35,0.443,0.393,24,38,0.487,0.364,54
3471,IND,34,12/30/2016,Home,CHI,W,111,101,39,0.481,0.368,26,35,0.417,0.261,47
3571,IND,35,1/1/2017,Home,ORL,W,117,104,43,0.5,0.409,28,42,0.433,0.263,42
3671,IND,36,1/3/2017,Away,DET,W,121,116,43,0.581,0.563,26,48,0.495,0.345,42
3771,IND,37,1/5/2017,Home,BRK,W,121,109,48,0.516,0.455,23,41,0.456,0.447,45
3871,IND,38,1/7/2017,Home,NYK,W,123,109,43,0.5,0.458,25,40,0.46,0.387,32
3971,IND,39,1/12/2017,Away,DEN,L,112,140,44,0.468,0.414,26,52,0.578,0.469,47
4071,IND,40,1/16/2017,Home,NOP,W,98,95,41,0.506,0.263,26,36,0.434,0.4,38
41110,IND,41,1/18/2017,Away,SAC,W,106,100,39,0.52,0.333,22,35,0.486,0.429,36
4274,IND,42,1/20/2017,Away,LAL,L,95,108,34,0.425,0.391,24,41,0.471,0.424,51
4371,IND,43,1/21/2017,Away,UTA,L,100,109,39,0.506,0.5,17,39,0.464,0.25,42
4471,IND,44,1/23/2017,Home,NYK,L,103,109,38,0.442,0.269,18,35,0.461,0.364,43
4571,IND,45,1/26/2017,Away,MIN,W,109,103,42,0.519,0.556,21,36,0.444,0.37,34
4671,IND,46,1/27/2017,Home,SAC,W,115,111,38,0.487,0.357,19,35,0.5,0.52,43
4771,IND,47,1/29/2017,Home,HOU,W,120,101,47,0.54,0.238,28,34,0.41,0.282,41
4871,IND,48,2/1/2017,Away,ORL,W,98,88,33,0.478,0.45,25,31,0.403,0.25,35
4971,IND,49,2/3/2017,Away,BRK,W,106,97,37,0.43,0.4,20,32,0.372,0.393,44
5071,IND,50,2/4/2017,Home,DET,W,105,84,44,0.484,0.292,22,31,0.413,0.353,43
51110,IND,51,2/6/2017,Home,OKC,W,93,90,33,0.379,0.308,19,34,0.386,0.25,61
5274,IND,52,2/8/2017,Home,CLE,L,117,132,41,0.5,0.52,24,46,0.548,0.444,39
5371,IND,53,2/10/2017,Away,WAS,L,107,112,45,0.489,0.19,29,41,0.466,0.345,46
5471,IND,54,2/11/2017,Home,MIL,L,100,116,35,0.479,0.455,19,35,0.479,0.548,37
5571,IND,55,2/13/2017,Home,SAS,L,106,110,38,0.487,0.45,21,40,0.46,0.467,49
5671,IND,56,2/15/2017,Away,CLE,L,104,113,40,0.465,0.5,30,39,0.476,0.462,40
5771,IND,57,2/16/2017,Home,WAS,L,98,111,40,0.5,0.222,21,43,0.518,0.517,39
5871,IND,58,2/24/2017,Home,MEM,W,102,92,40,0.513,0.423,23,35,0.417,0.333,39
5971,IND,59,2/25/2017,Away,MIA,L,95,113,34,0.4,0.333,21,38,0.487,0.419,43
6071,IND,60,2/27/2017,Away,HOU,W,117,108,41,0.451,0.433,29,32,0.364,0.222,39
61110,IND,61,3/1/2017,Away,SAS,L,99,100,37,0.457,0.304,22,35,0.473,0.31,36
6274,IND,62,3/5/2017,Away,ATL,W,97,96,35,0.449,0.455,24,34,0.442,0.333,44
6371,IND,63,3/6/2017,Away,CHO,L,88,100,37,0.457,0.4,29,35,0.407,0.355,50
6471,IND,64,3/8/2017,Home,DET,W,115,98,44,0.5,0.478,27,39,0.438,0.269,45
6571,IND,65,3/10/2017,Away,MIL,L,85,99,33,0.44,0.111,15,33,0.516,0.412,34
6671,IND,66,3/12/2017,Home,MIA,W,102,98,35,0.427,0.333,12,39,0.415,0.281,54
6771,IND,67,3/14/2017,Away,NYK,L,81,87,32,0.368,0.276,16,35,0.422,0.321,52
6871,IND,68,3/15/2017,Home,CHO,W,98,77,39,0.534,0.429,26,32,0.4,0.13,30
6971,IND,69,3/19/2017,Away,TOR,L,91,116,33,0.413,0.261,22,45,0.495,0.444,51
7071,IND,70,3/20/2017,Home,UTA,W,107,100,38,0.437,0.5,21,40,0.455,0.24,49
71110,IND,71,3/22/2017,Away,BOS,L,100,109,38,0.437,0.393,20,43,0.512,0.407,43
7274,IND,72,3/24/2017,Home,DEN,L,117,125,48,0.505,0.542,19,39,0.476,0.259,45
7371,IND,73,3/26/2017,Home,PHI,W,107,94,38,0.427,0.412,16,35,0.398,0.341,48
7471,IND,74,3/28/2017,Home,MIN,L,114,115,40,0.494,0.278,25,37,0.474,0.45,35
7571,IND,75,3/29/2017,Away,MEM,L,97,110,37,0.435,0.4,19,41,0.466,0.375,43
7671,IND,76,3/31/2017,Away,TOR,L,100,111,36,0.414,0.423,19,37,0.451,0.519,53
7771,IND,77,4/2/2017,Away,CLE,L,130,135,48,0.457,0.39,32,47,0.495,0.419,56
7871,IND,78,4/4/2017,Home,TOR,W,108,90,39,0.438,0.48,16,34,0.447,0.217,40
7971,IND,79,4/6/2017,Home,MIL,W,104,89,38,0.475,0.32,20,33,0.465,0.458,32
8071,IND,80,4/8/2017,Away,ORL,W,127,112,51,0.593,0.5,35,41,0.488,0.467,33
8172,IND,81,4/10/2017,Away,PHI,W,120,111,49,0.576,0.313,30,35,0.467,0.394,33
8271,IND,82,4/12/2017,Home,ATL,W,104,86,39,0.476,0.417,21,30,0.417,0.379,37
1275,LAC,1,10/27/2016,Away,POR,W,114,106,37,0.407,0.276,12,39,0.459,0.222,48
2275,LAC,2,10/30/2016,Home,UTA,W,88,75,34,0.41,0.222,17,29,0.397,0.368,43
3275,LAC,3,10/31/2016,Home,PHO,W,116,98,40,0.5,0.375,21,35,0.417,0.333,44
4275,LAC,4,11/2/2016,Home,OKC,L,83,85,34,0.391,0.318,22,34,0.405,0.25,52
5275,LAC,5,11/4/2016,Away,MEM,W,99,88,32,0.376,0.296,19,31,0.369,0.346,48
6275,LAC,6,11/5/2016,Away,SAS,W,116,92,47,0.516,0.391,24,30,0.405,0.4,40
7275,LAC,7,11/7/2016,Home,DET,W,114,82,41,0.539,0.52,28,30,0.366,0.333,39
891,LAC,8,11/9/2016,Home,POR,W,111,80,38,0.437,0.344,24,31,0.352,0.2,47
972,LAC,9,11/11/2016,Away,OKC,W,110,108,39,0.453,0.407,18,38,0.432,0.571,45
1072,LAC,10,11/12/2016,Away,MIN,W,119,105,40,0.526,0.458,25,40,0.449,0.364,39
11111,LAC,11,11/14/2016,Home,BRK,W,127,95,48,0.533,0.56,32,34,0.442,0.303,37
1276,LAC,12,11/16/2016,Home,MEM,L,107,111,37,0.457,0.36,15,40,0.488,0.577,43
1372,LAC,13,11/18/2016,Away,SAC,W,121,115,40,0.526,0.448,27,38,0.442,0.385,37
1472,LAC,14,11/19/2016,Home,CHI,W,102,95,36,0.468,0.407,20,33,0.429,0.3,41
1572,LAC,15,11/21/2016,Home,TOR,W,123,115,39,0.527,0.4,23,40,0.5,0.421,32
1672,LAC,16,11/23/2016,Away,DAL,W,124,104,43,0.506,0.469,26,38,0.452,0.458,44
1772,LAC,17,11/25/2016,Away,DET,L,97,108,35,0.479,0.333,26,47,0.522,0.474,42
1872,LAC,18,11/27/2016,Away,IND,L,70,91,22,0.314,0.167,11,40,0.435,0.263,52
1972,LAC,19,11/29/2016,Away,BRK,L,122,127,46,0.422,0.325,21,45,0.433,0.342,54
2072,LAC,20,12/1/2016,Away,CLE,W,113,94,42,0.472,0.419,33,28,0.406,0.375,36
21111,LAC,21,12/2/2016,Away,NOP,W,114,96,45,0.511,0.417,27,39,0.459,0.25,40
2276,LAC,22,12/4/2016,Home,IND,L,102,111,36,0.444,0.333,19,39,0.494,0.357,36
2372,LAC,23,12/7/2016,Home,GSW,L,98,115,36,0.391,0.308,15,42,0.472,0.226,46
2472,LAC,24,12/10/2016,Home,NOP,W,133,105,54,0.574,0.472,34,40,0.482,0.421,34
2572,LAC,25,12/12/2016,Home,POR,W,121,120,42,0.472,0.478,26,44,0.506,0.476,42
2672,LAC,26,12/14/2016,Away,ORL,W,113,108,37,0.5,0.52,21,42,0.472,0.424,39
2772,LAC,27,12/16/2016,Away,MIA,W,102,98,36,0.434,0.28,17,38,0.409,0.222,47
2872,LAC,28,12/18/2016,Away,WAS,L,110,117,43,0.494,0.292,28,43,0.531,0.526,33
2972,LAC,29,12/20/2016,Home,DEN,W,119,102,47,0.547,0.444,32,39,0.433,0.282,46
3072,LAC,30,12/22/2016,Home,SAS,W,106,101,39,0.47,0.393,18,37,0.402,0.316,55
31111,LAC,31,12/23/2016,Home,DAL,L,88,90,34,0.459,0.448,17,37,0.425,0.241,42
3276,LAC,32,12/25/2016,Away,LAL,L,102,111,37,0.435,0.345,24,40,0.476,0.32,48
3372,LAC,33,12/26/2016,Home,DEN,L,102,106,39,0.464,0.36,22,36,0.439,0.355,51
3472,LAC,34,12/28/2016,Away,NOP,L,98,102,37,0.394,0.297,15,40,0.46,0.345,45
3572,LAC,35,12/30/2016,Away,HOU,L,116,140,45,0.469,0.394,22,45,0.556,0.35,45
3672,LAC,36,12/31/2016,Away,OKC,L,88,114,31,0.413,0.267,14,37,0.474,0.345,44
3772,LAC,37,1/2/2017,Home,PHO,W,109,98,37,0.463,0.438,17,39,0.382,0.133,48
3872,LAC,38,1/4/2017,Home,MEM,W,115,106,37,0.507,0.391,23,38,0.432,0.393,43
3972,LAC,39,1/6/2017,Away,SAC,W,106,98,39,0.464,0.419,28,36,0.414,0.3,50
4072,LAC,40,1/8/2017,Home,MIA,W,98,86,36,0.419,0.3,27,31,0.369,0.259,50
41111,LAC,41,1/11/2017,Home,ORL,W,105,96,39,0.513,0.346,23,39,0.424,0.222,35
4276,LAC,42,1/14/2017,Home,LAL,W,113,97,48,0.522,0.357,28,36,0.45,0.476,40
4372,LAC,43,1/16/2017,Home,OKC,W,120,98,45,0.549,0.429,27,36,0.424,0.333,36
4472,LAC,44,1/19/2017,Home,MIN,L,101,104,42,0.483,0.182,24,40,0.476,0.313,43
4572,LAC,45,1/21/2017,Away,DEN,L,98,123,40,0.417,0.313,23,46,0.529,0.417,45
4672,LAC,46,1/23/2017,Away,ATL,W,115,105,42,0.5,0.583,23,37,0.42,0.31,40
4772,LAC,47,1/24/2017,Away,PHI,L,110,121,33,0.465,0.529,17,45,0.5,0.345,38
4872,LAC,48,1/28/2017,Away,GSW,L,98,144,36,0.439,0.429,24,57,0.62,0.5,48
4972,LAC,49,2/1/2017,Away,PHO,W,124,114,44,0.518,0.263,20,39,0.406,0.35,44
5072,LAC,50,2/2/2017,Home,GSW,L,120,133,40,0.5,0.4,24,52,0.525,0.412,46
51111,LAC,51,2/5/2017,Away,BOS,L,102,107,35,0.417,0.345,22,37,0.42,0.308,45
5276,LAC,52,2/6/2017,Away,TOR,L,109,118,42,0.467,0.371,24,41,0.488,0.417,47
5372,LAC,53,2/8/2017,Away,NYK,W,119,115,45,0.489,0.4,22,46,0.5,0.296,41
5472,LAC,54,2/11/2017,Away,CHO,W,107,102,40,0.471,0.412,26,37,0.435,0.351,40
5572,LAC,55,2/13/2017,Away,UTA,W,88,72,36,0.444,0.36,16,28,0.322,0.174,49
5672,LAC,56,2/15/2017,Home,ATL,W,99,84,37,0.468,0.378,24,32,0.405,0.269,45
5772,LAC,57,2/23/2017,Away,GSW,L,113,123,38,0.409,0.393,23,43,0.531,0.52,53
5872,LAC,58,2/24/2017,Home,SAS,L,97,105,35,0.443,0.304,18,35,0.427,0.346,51
5972,LAC,59,2/26/2017,Home,CHO,W,124,121,45,0.464,0.313,27,38,0.475,0.45,43
6072,LAC,60,3/1/2017,Home,HOU,L,103,122,42,0.447,0.353,26,37,0.425,0.385,62
61111,LAC,61,3/3/2017,Away,MIL,L,101,112,36,0.563,0.421,23,44,0.55,0.4,25
6276,LAC,62,3/4/2017,Away,CHI,W,101,91,41,0.482,0.24,20,35,0.422,0.353,45
6372,LAC,63,3/6/2017,Home,BOS,W,116,102,39,0.534,0.45,23,34,0.41,0.286,37
6472,LAC,64,3/8/2017,Away,MIN,L,91,107,35,0.422,0.375,18,42,0.488,0.25,50
6572,LAC,65,3/9/2017,Away,MEM,W,114,98,40,0.513,0.367,24,37,0.446,0.35,34
6672,LAC,66,3/11/2017,Home,PHI,W,112,100,40,0.494,0.32,25,40,0.476,0.333,41
6772,LAC,67,3/13/2017,Away,UTA,L,108,114,39,0.5,0.4,16,41,0.526,0.667,42
6872,LAC,68,3/15/2017,Home,MIL,L,96,97,35,0.467,0.208,23,34,0.447,0.345,36
6972,LAC,69,3/16/2017,Away,DEN,L,114,129,44,0.524,0.5,26,46,0.535,0.536,48
7072,LAC,70,3/18/2017,Home,CLE,W,108,78,40,0.513,0.308,27,32,0.386,0.185,40
71111,LAC,71,3/20/2017,Home,NYK,W,114,105,43,0.494,0.323,25,40,0.449,0.25,48
7276,LAC,72,3/21/2017,Away,LAL,W,133,109,45,0.536,0.455,23,43,0.467,0.3,41
7372,LAC,73,3/23/2017,Away,DAL,L,95,97,36,0.45,0.333,18,38,0.463,0.346,34
7472,LAC,74,3/25/2017,Home,UTA,W,108,95,38,0.452,0.259,14,37,0.43,0.308,43
7572,LAC,75,3/26/2017,Home,SAC,L,97,98,32,0.41,0.345,20,38,0.452,0.464,46
7672,LAC,76,3/29/2017,Home,WAS,W,133,124,47,0.566,0.4,27,46,0.495,0.382,43
7772,LAC,77,3/30/2017,Away,PHO,W,124,118,44,0.55,0.545,20,49,0.533,0.304,43
7872,LAC,78,4/1/2017,Home,LAL,W,115,104,38,0.551,0.44,24,39,0.433,0.261,41
7972,LAC,79,4/5/2017,Home,DAL,W,112,101,38,0.507,0.387,22,38,0.442,0.355,44
8072,LAC,80,4/8/2017,Away,SAS,W,98,87,42,0.5,0.273,21,34,0.425,0.364,40
8173,LAC,81,4/10/2017,Home,HOU,W,125,96,46,0.505,0.385,29,33,0.393,0.225,41
8272,LAC,82,4/12/2017,Home,SAC,W,115,95,43,0.518,0.357,29,40,0.494,0.455,37
1277,LAL,1,10/26/2016,Home,HOU,W,120,114,45,0.506,0.343,21,44,0.512,0.241,39
2277,LAL,2,10/28/2016,Away,UTA,L,89,96,32,0.381,0.391,16,31,0.413,0.24,47
3277,LAL,3,10/30/2016,Away,OKC,L,96,113,35,0.402,0.219,20,45,0.474,0.346,45
4277,LAL,4,11/1/2016,Away,IND,L,108,115,40,0.449,0.214,14,41,0.471,0.357,43
5277,LAL,5,11/2/2016,Away,ATL,W,123,116,48,0.533,0.409,24,41,0.482,0.344,37
6277,LAL,6,11/4/2016,Home,GSW,W,117,97,45,0.474,0.267,26,39,0.453,0.156,40
7277,LAL,7,11/6/2016,Home,PHO,W,119,108,41,0.456,0.435,22,40,0.44,0.3,40
892,LAL,8,11/8/2016,Home,DAL,L,97,109,38,0.487,0.385,20,43,0.524,0.435,37
973,LAL,9,11/10/2016,Away,SAC,W,101,91,38,0.514,0.333,18,34,0.4,0.381,43
1073,LAL,10,11/12/2016,Away,NOP,W,126,99,52,0.553,0.533,36,39,0.433,0.3,42
11112,LAL,11,11/13/2016,Away,MIN,L,99,125,33,0.465,0.333,16,42,0.525,0.481,44
1278,LAL,12,11/15/2016,Home,BRK,W,125,118,41,0.446,0.321,24,45,0.455,0.293,47
1373,LAL,13,11/18/2016,Home,SAS,L,107,116,39,0.448,0.48,24,44,0.564,0.417,34
1473,LAL,14,11/20/2016,Home,CHI,L,110,118,41,0.441,0.419,26,45,0.517,0.364,56
1573,LAL,15,11/22/2016,Home,OKC,W,111,109,42,0.506,0.519,25,45,0.489,0.407,40
1673,LAL,16,11/23/2016,Away,GSW,L,106,149,40,0.43,0.4,22,53,0.616,0.528,48
1773,LAL,17,11/25/2016,Home,GSW,L,85,109,32,0.356,0.227,20,43,0.518,0.393,44
1873,LAL,18,11/27/2016,Home,ATL,W,109,94,42,0.442,0.4,20,39,0.443,0.343,38
1973,LAL,19,11/29/2016,Away,NOP,L,88,105,37,0.425,0.167,26,38,0.432,0.258,54
2073,LAL,20,11/30/2016,Away,CHI,W,96,90,33,0.407,0.25,17,32,0.352,0.19,46
21112,LAL,21,12/2/2016,Away,TOR,L,80,113,32,0.344,0.231,16,45,0.542,0.414,44
2278,LAL,22,12/3/2016,Away,MEM,L,100,103,35,0.432,0.333,16,41,0.466,0.333,43
2373,LAL,23,12/5/2016,Home,UTA,L,101,107,39,0.448,0.357,15,38,0.475,0.406,39
2473,LAL,24,12/7/2016,Away,HOU,L,95,134,34,0.391,0.25,14,51,0.543,0.417,52
2573,LAL,25,12/9/2016,Home,PHO,L,115,119,40,0.46,0.346,18,45,0.474,0.433,44
2673,LAL,26,12/11/2016,Home,NYK,L,112,118,42,0.477,0.357,26,41,0.488,0.455,44
2773,LAL,27,12/12/2016,Away,SAC,L,92,116,33,0.393,0.435,18,47,0.56,0.435,47
2873,LAL,28,12/14/2016,Away,BRK,L,97,107,35,0.385,0.222,11,33,0.384,0.314,61
2973,LAL,29,12/16/2016,Away,PHI,W,100,89,36,0.456,0.3,19,32,0.364,0.194,48
3073,LAL,30,12/17/2016,Away,CLE,L,108,119,41,0.477,0.432,30,46,0.517,0.455,44
31112,LAL,31,12/20/2016,Away,CHO,L,113,117,44,0.489,0.485,29,43,0.457,0.44,44
3278,LAL,32,12/22/2016,Away,MIA,L,107,115,40,0.444,0.368,18,45,0.536,0.5,47
3373,LAL,33,12/23/2016,Away,ORL,L,90,109,31,0.356,0.348,16,45,0.506,0.407,47
3473,LAL,34,12/25/2016,Home,LAC,W,111,102,40,0.476,0.32,18,37,0.435,0.345,42
3573,LAL,35,12/27/2016,Home,UTA,L,100,102,39,0.47,0.25,19,38,0.507,0.346,39
3673,LAL,36,12/29/2016,Home,DAL,L,89,101,32,0.471,0.368,15,38,0.494,0.452,42
3773,LAL,37,1/1/2017,Home,TOR,L,114,123,37,0.402,0.469,19,42,0.56,0.588,40
3873,LAL,38,1/3/2017,Home,MEM,W,116,102,42,0.512,0.515,34,30,0.39,0.323,39
3973,LAL,39,1/5/2017,Away,POR,L,109,118,36,0.419,0.323,15,43,0.531,0.364,47
4073,LAL,40,1/6/2017,Home,MIA,W,127,100,48,0.5,0.357,22,38,0.413,0.25,41
41112,LAL,41,1/8/2017,Home,ORL,W,111,95,42,0.483,0.25,23,34,0.378,0.269,54
4278,LAL,42,1/10/2017,Home,POR,L,87,108,32,0.386,0.375,18,43,0.506,0.333,50
4373,LAL,43,1/12/2017,Away,SAS,L,94,134,35,0.412,0.3,23,49,0.605,0.476,46
4473,LAL,44,1/14/2017,Away,LAC,L,97,113,36,0.45,0.476,21,48,0.522,0.357,42
4573,LAL,45,1/15/2017,Home,DET,L,97,102,36,0.434,0.231,19,41,0.432,0.36,46
4673,LAL,46,1/17/2017,Home,DEN,L,121,127,47,0.435,0.367,28,50,0.568,0.423,45
4773,LAL,47,1/20/2017,Home,IND,W,108,95,41,0.471,0.424,27,34,0.425,0.391,37
4873,LAL,48,1/22/2017,Away,DAL,L,73,122,28,0.384,0.143,11,43,0.494,0.436,49
4973,LAL,49,1/25/2017,Away,POR,L,98,105,37,0.394,0.367,16,43,0.478,0.267,49
5073,LAL,50,1/26/2017,Away,UTA,L,88,96,36,0.429,0.286,13,33,0.407,0.231,44
51112,LAL,51,1/31/2017,Home,DEN,W,120,116,47,0.528,0.462,25,41,0.414,0.556,51
5278,LAL,52,2/2/2017,Away,WAS,L,108,116,40,0.46,0.308,19,44,0.458,0.364,45
5373,LAL,53,2/3/2017,Away,BOS,L,107,113,37,0.394,0.368,24,39,0.476,0.371,47
5473,LAL,54,2/6/2017,Away,NYK,W,121,107,44,0.431,0.286,19,37,0.451,0.333,40
5573,LAL,55,2/8/2017,Away,DET,L,102,121,37,0.43,0.261,21,51,0.526,0.25,52
5673,LAL,56,2/10/2017,Away,MIL,W,122,114,39,0.52,0.484,25,40,0.526,0.286,34
5773,LAL,57,2/14/2017,Home,SAC,L,96,97,38,0.458,0.414,22,36,0.493,0.292,38
5873,LAL,58,2/15/2017,Away,PHO,L,101,137,35,0.376,0.346,16,49,0.557,0.417,59
5973,LAL,59,2/24/2017,Away,OKC,L,93,110,40,0.396,0.2,23,44,0.454,0.417,59
6073,LAL,60,2/26/2017,Home,SAS,L,98,119,40,0.46,0.318,16,49,0.521,0.476,46
61112,LAL,61,2/28/2017,Home,CHO,L,104,109,41,0.488,0.375,22,38,0.447,0.41,45
6278,LAL,62,3/3/2017,Home,BOS,L,95,115,37,0.425,0.25,23,43,0.512,0.303,46
6373,LAL,63,3/5/2017,Home,NOP,L,97,105,38,0.458,0.357,22,36,0.404,0.375,44
6473,LAL,64,3/7/2017,Away,DAL,L,111,122,42,0.467,0.367,25,45,0.542,0.548,41
6573,LAL,65,3/9/2017,Away,PHO,W,122,110,47,0.48,0.444,21,42,0.462,0.316,54
6673,LAL,66,3/12/2017,Home,PHI,L,116,118,44,0.5,0.2,24,41,0.519,0.417,34
6773,LAL,67,3/13/2017,Away,DEN,L,101,129,42,0.433,0.3,17,45,0.536,0.447,42
6873,LAL,68,3/15/2017,Away,HOU,L,100,139,42,0.462,0.12,16,50,0.549,0.419,50
6973,LAL,69,3/17/2017,Home,MIL,L,103,107,38,0.452,0.379,24,40,0.488,0.167,43
7073,LAL,70,3/19/2017,Home,CLE,L,120,125,47,0.516,0.407,23,45,0.529,0.361,44
71112,LAL,71,3/21/2017,Home,LAC,L,109,133,43,0.467,0.3,23,45,0.536,0.455,48
7278,LAL,72,3/24/2017,Home,MIN,W,130,119,46,0.523,0.609,26,46,0.484,0.333,37
7373,LAL,73,3/26/2017,Home,POR,L,81,97,33,0.393,0.238,19,36,0.404,0.429,61
7473,LAL,74,3/28/2017,Home,WAS,L,108,119,43,0.506,0.364,21,48,0.511,0.261,41
7573,LAL,75,3/30/2017,Away,MIN,L,104,119,40,0.476,0.333,20,43,0.483,0.476,40
7673,LAL,76,4/1/2017,Away,LAC,L,104,115,39,0.433,0.261,26,38,0.551,0.44,39
7773,LAL,77,4/2/2017,Home,MEM,W,108,103,40,0.471,0.368,14,40,0.5,0.433,33
7873,LAL,78,4/5/2017,Away,SAS,W,102,95,42,0.488,0.5,23,39,0.438,0.371,37
7973,LAL,79,4/7/2017,Home,SAC,W,98,94,38,0.442,0.167,20,38,0.507,0.4,40
8073,LAL,80,4/9/2017,Home,MIN,W,110,109,42,0.488,0.37,26,40,0.5,0.2,41
8174,LAL,81,4/11/2017,Home,NOP,W,108,96,42,0.477,0.364,24,37,0.468,0.318,39
8273,LAL,82,4/12/2017,Away,GSW,L,94,109,41,0.441,0.235,23,41,0.456,0.333,54
1279,MEM,1,10/26/2016,Home,MIN,W,102,98,36,0.45,0.458,19,36,0.419,0.333,45
2279,MEM,2,10/29/2016,Away,NYK,L,104,111,37,0.43,0.36,19,40,0.526,0.286,41
3279,MEM,3,10/30/2016,Home,WAS,W,112,103,39,0.443,0.484,24,38,0.442,0.2,40
4279,MEM,4,11/1/2016,Away,MIN,L,80,116,27,0.36,0.167,10,43,0.551,0.6,50
5279,MEM,5,11/2/2016,Home,NOP,W,89,83,33,0.351,0.296,20,30,0.37,0.324,43
6279,MEM,6,11/4/2016,Home,LAC,L,88,99,31,0.369,0.346,26,32,0.376,0.296,47
7279,MEM,7,11/6/2016,Home,POR,L,94,100,31,0.383,0.231,15,32,0.451,0.424,37
893,MEM,8,11/8/2016,Home,DEN,W,108,107,44,0.512,0.292,29,35,0.5,0.417,39
974,MEM,9,11/12/2016,Away,MIL,L,96,106,35,0.449,0.2,20,36,0.529,0.389,35
1074,MEM,10,11/14/2016,Away,UTA,W,102,96,36,0.474,0.381,13,35,0.479,0.286,29
11113,MEM,11,11/16/2016,Away,LAC,W,111,107,40,0.488,0.577,24,37,0.457,0.36,35
1280,MEM,12,11/18/2016,Away,DAL,W,80,64,31,0.403,0.36,16,21,0.288,0.2,45
1374,MEM,13,11/19/2016,Home,MIN,W,93,71,29,0.382,0.111,15,25,0.391,0.318,34
1474,MEM,14,11/21/2016,Away,CHO,W,105,90,40,0.476,0.462,24,30,0.411,0.29,39
1574,MEM,15,11/23/2016,Away,PHI,W,104,99,38,0.384,0.345,24,35,0.376,0.333,56
1674,MEM,16,11/25/2016,Home,MIA,L,81,90,29,0.354,0.211,14,33,0.388,0.387,44
1774,MEM,17,11/26/2016,Away,MIA,W,110,107,37,0.507,0.36,23,40,0.494,0.355,39
1874,MEM,18,11/28/2016,Home,CHO,L,85,104,36,0.404,0.241,21,36,0.439,0.346,47
1974,MEM,19,11/30/2016,Away,TOR,L,105,120,36,0.439,0.407,16,38,0.551,0.5,43
2074,MEM,20,12/1/2016,Home,ORL,W,95,94,33,0.418,0.389,18,33,0.446,0.25,42
